datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final
2022-09-23T11:00:00+00:00,651.048013337888,4.102,650.1200715840782,3.578,0.9279417538098187,0.9279417538098187
2022-09-23T12:00:00+00:00,651.3539282017814,2.517,650.6605211769565,3.049,0.6934070248248645,0.6934070248248645
2022-09-23T13:00:00+00:00,651.4864913094686,0.893,651.1091963106668,2.73,0.37729499880185813,0.37729499880185813
2022-09-23T14:00:00+00:00,651.4558998230793,-0.102,651.3437310396517,2.73,0.11216878342759173,0.11216878342759173
2022-09-23T15:00:00+00:00,651.5068856337282,-0.437,651.2621537426135,2.624,0.24473189111472493,0.24473189111472493
2022-09-23T16:00:00+00:00,651.2927452290028,-0.437,650.9154502302009,2.624,0.37729499880185813,0.37729499880185813
2022-09-23T17:00:00+00:00,650.9052530680711,-0.549,650.7624927982542,2.41,0.14276026981690393,0.14276026981690393
2022-09-23T18:00:00+00:00,650.6095353663076,-0.662,650.49736658288,2.195,0.11216878342759173,0.11216878342759173
2022-09-23T19:00:00+00:00,650.4157892858418,-0.774,650.3750006373227,1.872,0.040788648519082926,0.040788648519082926
2022-09-23T20:00:00+00:00,650.1200715840782,-0.887,649.987508476391,1.656,0.13256310768724688,0.13256310768724688
2022-09-23T21:00:00+00:00,649.9365226657421,-1.001,649.6611992882381,1.221,0.2753233775040371,0.2753233775040371
2022-09-23T22:00:00+00:00,649.8141567201848,-0.887,649.4980446941616,1.003,0.31611202602312005,0.31611202602312005
2022-09-23T23:00:00+00:00,649.803959558055,-0.774,649.4164673971234,0.893,0.38749216093162886,0.38749216093162886
2022-09-24T00:00:00+00:00,649.803959558055,-0.774,649.620410639719,0.563,0.18354891833598685,0.18354891833598685
2022-09-24T01:00:00+00:00,649.8753396929635,-0.549,649.5694248290702,0.343,0.3059148638933493,0.3059148638933493
2022-09-24T02:00:00+00:00,649.854945368704,-0.437,649.6000163154595,0.232,0.25492905324449566,0.25492905324449566
2022-09-24T03:00:00+00:00,649.854945368704,-0.437,649.6000163154595,0.232,0.25492905324449566,0.25492905324449566
2022-09-24T04:00:00+00:00,650.0996772598186,0.01,649.5898191533297,0.674,0.5098581064888776,0.5098581064888776
